longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006,SAFIELD007,SAFIELD008,SAFIELD009,SAFIELD010
139.0980153,37.94005881,1831,中地区コミュニティセンター,松和町15番８号,025-275-1020, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,中地区,屋内,東区,5549193,333,21520
139.1206779,37.9440681,1884,下山コミュニティハウス,下山1丁目121番地,025-270-2200, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。, ,屋内,東区,2163,104,21630
139.1166769,37.94415266,1885,下山小学校,太平２丁目18番地, , ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。, ,屋内,東区,2164,1876,21070
139.1983022,37.93902749,1547,木崎コミュニティセンター,木崎3227,025-387-3351, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北区,屋内,北区,9326908,181,11430
139.218505,37.93807908,1671,木崎保育園,横井279,025-386-3155,025-386-3155,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549373,310,11580
139.2007842,37.94563138,1689,木崎中学校,木崎3291－１,025-387-3366,025-387-2273,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549355,1661,11250
139.2124353,37.95621108,1695,笹山小学校,笹山1457,025-387-2455,025-387-2600,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549349,520,11090
139.194501,37.94095815,1696,木崎小学校,木崎2973,025-387-3365,025-387-3973,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,豊栄地区,屋内,北区,5549348,1283,11080
139.2086297,37.98027348,1800,旧埋蔵文化財センター,太郎代2554,025-255-2006, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549227,250,12010
139.1983265,37.96492536,1803,南浜中学校,島見町3965番地,025-255-2013,025-255-3765,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549224,1296,11220
139.1965886,37.97043055,1807,南浜小学校,島見町2078番地,025-255-2014,025-255-4121,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,北地区,屋内,北区,5549220,910,11020
